episode,side,duration,participation,quantity,completion,reward
26,SELL,120.0,0.0016969572660163132,0.0022210909114841314,1.0,-7.942830681821351e-07
27,SELL,600.0,0.004674609165537519,0.0640274081737515,1.0,-8.195683352291043e-07
28,SELL,120.0,0.008994434989372049,0.1162590638768959,1.0,-9.214614178698102e-07
29,BUY,300.0,0.0023895296654713972,0.02203127754940781,1.0,-7.93495243359718e-07
30,SELL,300.0,0.0028288844376251013,0.02832502064903937,1.0,-7.936577224138054e-07
31,SELL,120.0,0.04312890350676421,0.3773991863537423,1.0,-8.342294457404441e-07
32,SELL,600.0,0.004767519256683176,0.10310627973693887,1.0,-8.163915149516455e-07
33,SELL,600.0,0.004099906085411606,0.1252684307855211,1.0,-7.939816193099914e-07
34,BUY,300.0,0.002343454142664911,0.017091049492560472,1.0,-7.523160904457677e-07
35,BUY,120.0,0.0012557312117516515,0.00961598909784919,1.0,-7.935002804848715e-07
36,SELL,300.0,0.1283730270528391,2.356651424930594,1.0,-1.64582399106106e-06
37,SELL,600.0,0.02184988574598994,0.6823794787226468,1.0,-1.1398136729151316e-06
38,SELL,300.0,0.17633614099416645,1.6558885259307168,1.0,-1.4714271051345634e-06
39,SELL,120.0,0.001159023202908614,0.011870079891445439,1.0,-7.938530371900148e-07
40,SELL,300.0,0.02152052632330671,0.3849913340194018,1.0,-8.34469590219578e-07
41,SELL,120.0,0.004080774526112309,0.06304030678130226,1.0,-1.0844217929411972e-06
42,SELL,300.0,0.001991699631043063,0.02686076656909927,1.0,-7.936589822034111e-07
43,SELL,600.0,0.004750615942003443,0.1266999497442011,1.0,-7.939047171692239e-07
44,SELL,300.0,0.002939442402667206,0.035094570924196114,1.0,-9.515817782099038e-07
45,SELL,600.0,0.03447285518816038,1.348095569248214,1.0,-8.137856803416355e-07
46,BUY,300.0,0.01710840441212618,0.08844359294314699,1.0,-7.938732041321703e-07
47,BUY,120.0,0.004501201627516612,0.006514365421619271,1.0,-7.939589253215147e-07
48,BUY,300.0,0.0025945980783354627,0.020047894277808224,1.0,-7.937622983282532e-07
49,SELL,300.0,0.057361207459650905,1.8874041744314631,1.0,-1.959135509289997e-06
50,SELL,300.0,0.055936667280954054,0.9272536602473265,1.0,-1.6338628977625206e-06
51,SELL,300.0,0.001962095455517025,0.019408678718400685,1.0,-7.937144167911893e-07
52,BUY,600.0,0.0016668014368688097,0.06479438024840474,1.0,-1.017706566077252e-06
53,SELL,600.0,0.14770408618793548,2.056211119837927,1.0,-8.399446498562847e-07
54,BUY,300.0,0.02075220577586104,0.20000857088920718,1.0,-7.934839101113204e-07
55,BUY,600.0,0.0648350510554345,2.3452416227764417,1.0,-1.0893871026100921e-06
56,BUY,600.0,0.09173715860728215,2.880036832953385,1.0,-1.6142187375357139e-06
57,SELL,120.0,0.0023614406405014035,0.019859315737386838,1.0,-7.927592540182929e-07
58,SELL,600.0,0.04007124137604668,0.9160444235603771,1.0,-1.012683275508609e-06
59,BUY,300.0,0.049933849931105376,0.5950560612203225,1.0,-1.4326826014498433e-06
60,SELL,600.0,0.13263781908784522,2.1342047692637376,1.0,-1.4421100730918117e-06
61,BUY,600.0,0.00891160107138037,0.44748429585323873,1.0,-1.4910715402917102e-06
62,SELL,120.0,0.08206561530239612,0.3637767432278871,1.0,-7.936552028390494e-07
63,BUY,300.0,0.17589573654750787,3.8159438080126495,1.0,-1.8911552736004712e-06
64,SELL,600.0,0.0013437266261624437,0.03250387167626838,1.0,-7.937131568322808e-07
65,BUY,120.0,0.0330116866964503,0.11558756723884675,1.0,-7.941758320703282e-07
66,SELL,600.0,0.005341547295109275,0.09093332484669127,1.0,-7.937622983440133e-07
67,BUY,300.0,0.007232695396788575,0.05491161362031821,1.0,-7.939463180782469e-07
68,BUY,600.0,0.010566994375620902,0.4401213304377525,1.0,-7.937093769394548e-07
69,SELL,120.0,0.009618915692451881,0.01343213336716038,1.0,-7.936350469568768e-07
70,SELL,300.0,0.0014261842584910255,0.014163899050619431,1.0,-1.0469911096817134e-06
71,BUY,120.0,0.0151535395689309,0.10859421803935627,1.0,-7.936589821564498e-07
72,BUY,120.0,0.1800525507229803,0.9560588541286698,1.0,-3.182986617522451e-06
73,SELL,600.0,0.008369357321811944,0.27921524120378516,1.0,-1.2397478402069093e-06
74,SELL,300.0,0.0022315763029965075,0.014087500737096277,1.0,-7.936589821779778e-07
75,BUY,600.0,0.001386608002315219,0.024076862286794436,1.0,-7.933378659063136e-07
76,SELL,600.0,0.001510570987513102,0.03268018424255688,1.0,-8.382408774419823e-07
77,BUY,600.0,0.0021718615206516535,0.0435469612651012,1.0,-7.938227885417427e-07
78,SELL,120.0,0.0012951866393698407,0.0030619083261819117,1.0,-7.930560016087592e-07
79,SELL,300.0,0.003283155749796349,0.07734747985474594,1.0,-1.009864391180791e-06
80,SELL,120.0,0.004712961711679235,0.02378430829374237,1.0,-7.930107207115501e-07
81,SELL,600.0,0.044338514020898986,1.7401943406829694,1.0,-1.1839450619176078e-06
82,BUY,600.0,0.015171580416143629,0.47845991497316703,1.0,-1.127387916069978e-06
83,SELL,600.0,0.04930586917498764,1.1733030421618895,1.0,-1.6787575160094323e-06
84,BUY,120.0,0.00497967660682641,0.04565201552831547,1.0,-9.456115219123675e-07
85,SELL,120.0,0.0014496151695963914,0.0050179744259459605,1.0,-7.940459260564077e-07
86,SELL,300.0,0.002957871301452894,0.026695376297562176,1.0,-8.80280554378113e-07
87,BUY,300.0,0.0010461692041717292,0.02259918485918222,1.0,-7.939450574163532e-07
88,SELL,600.0,0.006257133630075174,0.11507603773082892,1.0,-8.698345516023591e-07
89,BUY,120.0,0.00442970786316032,0.008426469894469615,1.0,-7.933391246857645e-07
90,SELL,300.0,0.005860924632941396,0.039422026550242247,1.0,-7.933164674614891e-07
91,SELL,600.0,0.0015575483102515774,0.04870365349233454,1.0,-7.962560556301751e-07
92,BUY,600.0,0.0017226876495049775,0.04043844161263331,1.0,-8.075432213677385e-07
93,SELL,120.0,0.0014561449855338517,0.002239666456006648,1.0,-7.936602420177313e-07
94,BUY,300.0,0.024900838776887903,1.0364356506521908,1.0,-1.1073362420986744e-06
95,BUY,600.0,0.0011631323553878763,0.02951036869867772,1.0,-8.352149034300758e-07
96,BUY,300.0,0.03265870694760254,1.204760671399069,1.0,-2.5439379621271987e-06
97,BUY,300.0,0.04941586366699661,0.4632538005457438,1.0,-1.3436470982817847e-06
98,SELL,600.0,0.04685913881682221,2.304200171954838,1.0,-2.0797729713782107e-06
99,BUY,300.0,0.01740511923216152,0.3042760198957921,1.0,-7.938643809350831e-07
100,SELL,600.0,0.04512046347879168,0.9053339627761625,1.0,-1.0898159979540181e-06
101,SELL,300.0,0.0010933340883337876,0.01835052326292273,1.0,-7.933957735747126e-07
102,SELL,600.0,0.009467565497822473,0.24802725936511094,1.0,-1.0925120442541416e-06
103,SELL,300.0,0.04980250850022836,0.6057692568381418,1.0,-1.1990679442418506e-06
104,SELL,600.0,0.05834573970787024,1.275622151346657,1.0,-1.4000193518008046e-06
105,SELL,120.0,0.0012641994979783508,0.0025935508660296946,1.0,-7.942136768904269e-07
106,SELL,600.0,0.011678359467373636,0.2771851599940666,1.0,-8.944062634594328e-07
107,SELL,600.0,0.006518139427580521,0.22976827946712874,1.0,-1.4076433934431802e-06
108,BUY,120.0,0.0542313296462872,0.11300877109005177,1.0,-7.930509701279858e-07
109,SELL,300.0,0.03257662992733909,0.3659885812555766,1.0,-8.081357331367579e-07
110,BUY,300.0,0.0036134374622147757,0.06589293397746021,1.0,-7.935670282066216e-07
111,SELL,300.0,0.05739882982205442,0.4231003404415797,1.0,-1.1804790533842098e-06
112,BUY,120.0,0.00725132745176186,0.03360162368375083,1.0,-7.934864286197805e-07
113,BUY,600.0,0.01344657091391403,0.15610341327028046,1.0,-8.211370679423294e-07
114,BUY,600.0,0.016222149143278315,0.5431941117975371,1.0,-1.198429633558251e-06
115,SELL,120.0,0.175801475960882,0.27641831528610705,1.0,-7.935859211933949e-07
116,BUY,120.0,0.09289633190222965,0.37933782194563714,1.0,-7.938240488477905e-07
117,BUY,120.0,0.04435445046674048,0.18400474872107894,1.0,-7.936917380668137e-07
118,SELL,300.0,0.0015003734167810868,0.019181661821594236,1.0,-9.039066302256075e-07
119,BUY,600.0,0.00430262562837998,0.1329290960191527,1.0,-7.972877851805399e-07
120,BUY,120.0,0.05145522683565492,0.49474129074767803,1.0,-3.5359375792029626e-06
121,SELL,120.0,0.006428757309103757,0.08025163934769067,1.0,-8.107505287967263e-07
122,BUY,600.0,0.013735221729133813,0.37253169771426886,1.0,-1.093758658710147e-06
123,BUY,300.0,0.061587448641030273,0.7504599711510657,1.0,-1.8577195591252208e-06
124,SELL,600.0,0.07921121470211424,1.0491346839315974,1.0,-9.384669415588647e-07
125,BUY,300.0,0.006481304358889071,0.10507050890027923,1.0,-7.934650220718298e-07
126,SELL,120.0,0.026541441144823548,0.05792522657102964,1.0,-7.935821424779284e-07
127,SELL,300.0,0.057616991853703885,0.8215951891288419,1.0,-1.801204223568714e-06
128,BUY,120.0,0.01723197627105639,0.042476103730913366,1.0,-7.941972769983032e-07
129,BUY,120.0,0.0362644178382381,0.20168846502381113,1.0,-7.937207166601075e-07
130,BUY,600.0,0.05145906542167497,0.8294767036195728,1.0,-1.2464596132749488e-06
131,BUY,120.0,0.16771055739185228,0.9114940790635941,1.0,-3.434180676587155e-06
132,SELL,600.0,0.0025218184933604674,0.06012870110602167,1.0,-9.90409601914056e-07
133,BUY,120.0,0.0015159360068627652,0.0059104328531611175,1.0,-7.938605996375461e-07
134,BUY,300.0,0.010772488576678313,0.09906745873860429,1.0,-9.887944107699718e-07
135,SELL,120.0,0.0024454812545942456,0.01868938514402928,1.0,-7.936703204436601e-07
136,BUY,600.0,0.03192027326878229,0.6976965007458893,1.0,-1.2476528056563636e-06
137,SELL,600.0,0.0030077754411212587,0.09330530924293945,1.0,-7.934637628962096e-07
138,SELL,600.0,0.002148060464081981,0.09575197361165587,1.0,-7.936627616155087e-07
139,BUY,300.0,0.009178040690184438,0.11441340752080403,1.0,-7.942199845901157e-07
140,BUY,300.0,0.005562539395698633,0.06345334334849162,1.0,-7.939261473635751e-07
141,BUY,300.0,0.05307928078272173,0.49268569325572786,1.0,-1.0011555250650447e-06
142,BUY,120.0,0.0678966138804734,0.8471274135006979,1.0,-3.2385949283393667e-06
143,SELL,120.0,0.13815548674360442,0.5906200195680372,1.0,-2.5413191526845485e-06
144,BUY,120.0,0.012120801748737158,0.03838129718204541,1.0,-7.936312677761545e-07
145,BUY,120.0,0.1510538211643321,0.6670362665714245,1.0,-7.934222125009559e-07
146,SELL,120.0,0.0570663868386134,0.41026338452778144,1.0,-2.23136493049263e-06
147,BUY,300.0,0.006951299528281568,0.15604805901018962,1.0,-8.294775695100734e-07
148,SELL,300.0,0.00345311199593049,0.024696710722217317,1.0,-7.938101856693635e-07
149,BUY,120.0,0.0011638333760549176,0.0039218695785165495,1.0,-7.938278298948917e-07
150,BUY,600.0,0.01772760962453028,0.2892605039758927,1.0,-8.920518260701051e-07
151,BUY,600.0,0.001912069896761954,0.044170337158863114,1.0,-8.106352559733177e-07
152,BUY,120.0,0.035508204183730914,0.10863461555452675,1.0,-7.940610585460736e-07
153,BUY,300.0,0.036573246383770824,0.3666157178644786,1.0,-1.2216372085660333e-06
154,BUY,120.0,0.0073519079557829835,0.008492204593664517,1.0,-7.93565768779247e-07
155,SELL,300.0,0.004142448822167514,0.014471902418169324,1.0,-9.030505448156864e-07
156,BUY,600.0,0.04925210044448935,1.5944215820553989,1.0,-1.0356219848400411e-06
157,SELL,120.0,0.08694815977833019,0.4490778534180718,1.0,-1.6896274168170541e-06
158,BUY,300.0,0.10767244274567465,1.6528478418110186,1.0,-3.146364775045626e-06
159,BUY,300.0,0.01522882155172793,0.24284895232256581,1.0,-7.943019951567557e-07
160,SELL,600.0,0.004190880699777301,0.14673954762572083,1.0,-1.1268021816758803e-06
161,BUY,300.0,0.0011866167295340162,0.0068548257224311645,1.0,-8.449697215054563e-07
162,SELL,120.0,0.07563905183991075,0.15500476001596894,1.0,-9.346841400728783e-07
163,SELL,300.0,0.011678579309234431,0.09153413339385484,1.0,-1.0397514714976535e-06
164,BUY,600.0,0.007958621744115794,0.22576462850518839,1.0,-8.194271330723214e-07
165,BUY,300.0,0.014394490080849927,0.1207750479554657,1.0,-7.934750955851734e-07
166,SELL,120.0,0.0010312274344438236,0.010544448021708046,1.0,-7.933215022862785e-07
167,SELL,300.0,0.017806162659403726,0.14059130177746354,1.0,-7.942124152595396e-07
168,SELL,600.0,0.08603977295997138,2.4330372375256197,1.0,-1.4759620197663538e-06
169,BUY,120.0,0.014713338167668009,0.04584850133064994,1.0,-7.93506576925301e-07
170,SELL,300.0,0.008063259690470457,0.19539103540734676,1.0,-7.936010361358297e-07
171,BUY,300.0,0.02465479132655776,0.12498288662865145,1.0,-7.940446649984067e-07
172,SELL,600.0,0.12404422096830714,2.554242752686292,1.0,-1.4021055213610335e-06
173,BUY,120.0,0.0017285189607846767,0.0076784537150683925,1.0,-7.940547532056255e-07
174,BUY,600.0,0.009586118368146278,0.14656434666474405,1.0,-8.093848481316047e-07
175,BUY,600.0,0.0012044647455384738,0.03330410717684013,1.0,-8.228898521499811e-07
176,SELL,600.0,0.02982250829067608,0.7610543118809411,1.0,-1.5253944749370515e-06
177,BUY,120.0,0.034148761327508104,0.07178534016868357,1.0,-7.936325274692079e-07
178,BUY,120.0,0.0011693162174772496,0.007490031927331492,1.0,-7.931981670093306e-07
179,SELL,300.0,0.09783112043290132,0.6045891404598954,1.0,-8.200027541368736e-07
180,BUY,600.0,0.035996154857530924,0.32381457280394144,1.0,-8.010078235052583e-07
181,BUY,300.0,0.0015147073907565494,0.016579988909583024,1.0,-8.41058780350965e-07
182,SELL,120.0,0.006424502120199214,0.08231159704670035,1.0,-8.465146680414807e-07
183,BUY,300.0,0.001806944311174198,0.03322504430791485,1.0,-1.2742071329119536e-06
184,SELL,120.0,0.1356493831476118,0.5801318570320931,1.0,-7.940106191219383e-07
185,SELL,600.0,0.003769224616633281,0.11481022676193725,1.0,-8.943244325526907e-07
186,BUY,120.0,0.04263850146357713,0.28159445628534524,1.0,-7.938416936322157e-07
187,SELL,600.0,0.0013798886999971335,0.02150183266220848,1.0,-8.007682059907192e-07
188,SELL,120.0,0.001510973642302279,0.0029706828259763915,1.0,-7.93256054329539e-07
189,SELL,120.0,0.010943088364752078,0.10421588684855507,1.0,-7.93590959472662e-07
190,BUY,600.0,0.026032135082536965,0.5547880063015727,1.0,-1.3405062598499644e-06
191,SELL,300.0,0.07583548889581956,1.6161511969471742,1.0,-2.0789811074576304e-06
192,BUY,600.0,0.0012350188602669398,0.03287890908964465,1.0,-7.932120088713036e-07
193,SELL,600.0,0.014177009029788253,0.1665208720869281,1.0,-8.984793237917672e-07
194,SELL,600.0,0.004574851373663035,0.10982177983997954,1.0,-7.937244966354934e-07
195,SELL,600.0,0.0010479176094813328,0.02877793209330955,1.0,-7.932988459783045e-07
196,BUY,120.0,0.0023806145676598307,0.03313678259467227,1.0,-8.376022014138458e-07
197,BUY,120.0,0.004883816529617583,0.024940606998938956,1.0,-8.59723539350909e-07
198,SELL,600.0,0.0010541482308399873,0.030864902043934453,1.0,-8.35190972759677e-07
199,BUY,300.0,0.024956573317985894,0.2553198741065617,1.0,-8.079676929342612e-07
200,BUY,300.0,0.0264830266951772,0.3923045580320127,1.0,-8.555496035474867e-07
201,SELL,600.0,0.01575745189382066,0.47705410530307507,1.0,-9.821565059965662e-07
202,BUY,120.0,0.0023126800151239673,0.0046861028384376875,1.0,-7.939412753330337e-07
203,BUY,120.0,0.09003214425886666,0.16946666223080192,1.0,-7.938593392100934e-07
204,BUY,120.0,0.0015613236891934355,0.005012776544583143,1.0,-7.939021960075648e-07
205,SELL,120.0,0.0019556971513646224,0.009363909212055722,1.0,-7.933970325439451e-07
206,BUY,600.0,0.0501631267998057,1.0766451861261417,1.0,-2.086863813473906e-06
207,BUY,600.0,0.0032480373751995525,0.07896395445535886,1.0,-7.935733257635622e-07
208,SELL,300.0,0.0023519288990587364,0.023332674573070228,1.0,-7.936161517136955e-07
209,SELL,600.0,0.07184048059189856,1.2785476464958045,1.0,-1.087766666402646e-06
210,SELL,300.0,0.0040694382514024656,0.02356702204699572,1.0,-1.3209404492467263e-06
211,BUY,300.0,0.002787817504156703,0.05064440493598412,1.0,-7.935141328374385e-07
212,BUY,120.0,0.0018019965956244072,0.002313788454859774,1.0,-9.138594369247068e-07
213,BUY,120.0,0.057503534272298644,0.12620064581560003,1.0,-7.931780343582571e-07
214,SELL,120.0,0.17189336442772551,0.8117898567184485,1.0,-1.3592741390229918e-06
215,SELL,120.0,0.001063744556744771,0.004758305189152253,1.0,-7.937307966918314e-07
216,BUY,120.0,0.02111329836324375,0.03343360915207142,1.0,-7.937723793622637e-07
217,SELL,120.0,0.00638099303279703,0.008317963732913757,1.0,-7.944244116650942e-07
218,BUY,120.0,0.001264798682407058,0.003940975692359999,1.0,-7.936274886514339e-07
219,BUY,120.0,0.00703156413715507,0.09845377271856771,1.0,-7.937043372190233e-07
220,BUY,600.0,0.0016950465504568385,0.037225000430936406,1.0,-7.937282766256234e-07
221,SELL,600.0,0.001414104261154862,0.03161732785846245,1.0,-1.4885636934325235e-06
222,BUY,600.0,0.0010477327830071147,0.03741832685964734,1.0,-8.014424482593682e-07
223,BUY,300.0,0.0015328825769442118,0.01438596095131871,1.0,-7.936325274545623e-07
224,SELL,120.0,0.013627662741555718,0.08271532079194854,1.0,-7.936451247509452e-07
225,BUY,300.0,0.01629853223811243,0.21367843916747464,1.0,-7.933932557127237e-07
226,BUY,120.0,0.006710814078957187,0.0031749069848136975,1.0,-7.93885809035982e-07
227,SELL,600.0,0.001534767785434347,0.07023169558471731,1.0,-8.060992022597465e-07
228,SELL,300.0,0.006014730123111915,0.31170232644984425,1.0,-8.808328448917489e-07
229,SELL,300.0,0.021013612419566858,0.4395439447642284,1.0,-1.0343836966822939e-06
230,SELL,120.0,0.0051248976967291126,0.01761415369523791,1.0,-7.937572579172022e-07
231,SELL,300.0,0.007613228832989893,0.08475121517574204,1.0,-8.257955477358626e-07
232,BUY,120.0,0.05981501021826142,0.047111874331197595,1.0,-7.934939840449786e-07
233,SELL,120.0,0.18306708667421695,0.565115708068915,1.0,-3.4814299728602434e-06
234,SELL,120.0,0.14295915383085658,1.0221669364648538,1.0,-1.6420366909093178e-06
235,SELL,600.0,0.151669515475668,5.991842981320139,1.0,-2.2769871984736963e-06
236,BUY,300.0,0.015088152224718281,0.2666817561981436,1.0,-1.421481424970324e-06
237,BUY,120.0,0.14916301644544697,0.3261645894283367,1.0,-7.928422203580687e-07
238,SELL,120.0,0.001580635389408017,0.0038574731142308177,1.0,-7.942061075847583e-07
239,BUY,120.0,0.004425508217905204,0.04395667785657289,1.0,-7.93179292561289e-07
240,SELL,600.0,0.01695522281228437,0.40878352918953487,1.0,-8.332097353884941e-07
241,SELL,600.0,0.005670136225798567,0.12452218951772015,1.0,-7.932850011257315e-07
242,BUY,120.0,0.16310431474996834,0.7802265249018898,1.0,-2.7934744660478196e-06
243,BUY,120.0,0.0015943106995139724,0.02589256539452489,1.0,-1.8504883311617922e-06
244,BUY,600.0,0.004339714366213913,0.11363454538016056,1.0,-8.625176588450865e-07
245,BUY,120.0,0.002442262336747264,0.03061236793761216,1.0,-7.938026241531749e-07
246,SELL,120.0,0.0628393469302247,0.13444599446810207,1.0,-7.937786801905228e-07
247,SELL,300.0,0.003411516497318058,0.029985886405537298,1.0,-7.934499122830919e-07
248,SELL,120.0,0.03720442477524861,0.08020099869513722,1.0,-7.934788732528996e-07
249,BUY,120.0,0.010911249596612174,0.05450985108385172,1.0,-7.940207064648848e-07
250,SELL,300.0,0.00334763004598698,0.07119012022897879,1.0,-7.942691889897315e-07
251,BUY,600.0,0.005291046476911712,0.13189062595621645,1.0,-8.052024333243549e-07
252,BUY,120.0,0.006499195667157828,0.01586486925589293,1.0,-7.935493956658264e-07
253,BUY,600.0,0.11715866295735294,1.8203318943705007,1.0,-1.076155817807673e-06
254,SELL,600.0,0.0021511671176723418,0.0471100565681361,1.0,-8.091335211719133e-07
255,BUY,120.0,0.003992548685554159,0.03421621368783143,1.0,-7.936451247136791e-07
256,BUY,600.0,0.1862616878866805,3.3705857488284754,1.0,-2.5958957895167505e-06
257,SELL,120.0,0.011593657419931215,0.07241028768299858,1.0,-8.31664662662726e-07
258,BUY,300.0,0.0016850672759172519,0.029556081230939037,1.0,-7.93805144574677e-07
259,BUY,600.0,0.19716087982180489,4.867924360390781,1.0,-2.335498891881387e-06
260,SELL,300.0,0.08859803845793493,3.42437797120162,1.0,-3.980628837304605e-06
261,BUY,600.0,0.15657648327540535,4.921549009175661,1.0,-2.138837085438934e-06
262,SELL,300.0,0.0018030969808674642,0.00898000550261012,1.0,-7.941140268486023e-07
263,BUY,300.0,0.0892954288820801,0.7328981777413061,1.0,-1.0618486873473301e-06
264,SELL,600.0,0.12276958571713582,1.465950443754566,1.0,-1.249638816026521e-06
265,BUY,300.0,0.01728999058894316,0.21995641063749194,1.0,-8.246428001511056e-07
266,SELL,600.0,0.0012408157493958003,0.035073302139988924,1.0,-8.721134512851445e-07
267,SELL,300.0,0.005243311725782977,0.052791270463163856,1.0,-7.9311764231438e-07
268,BUY,600.0,0.0016077407534269832,0.039007288862434604,1.0,-7.938795065690852e-07
269,SELL,120.0,0.0013501021922782102,0.004678469137235328,1.0,-7.93991705944879e-07
270,BUY,600.0,0.00463854996895747,0.10288987379362065,1.0,-8.212798628531196e-07
271,BUY,600.0,0.0010695771688100702,0.017203437806955876,1.0,-7.936740999096919e-07
272,BUY,300.0,0.028392771525656054,0.569484868084554,1.0,-1.0273547401001403e-06
273,BUY,300.0,0.030887031175383058,0.9056903457228501,1.0,-9.613650508446872e-07
274,BUY,120.0,0.007328743217201819,0.026105210102291936,1.0,-7.934587261703839e-07
275,BUY,120.0,0.05942635890048373,0.45157268325371214,1.0,-2.0392344931141097e-06
276,BUY,600.0,0.00422729681535296,0.07808985943510335,1.0,-7.937786801870387e-07
277,BUY,600.0,0.006737299897667106,0.3806491838278524,1.0,-9.551620522003122e-07
278,BUY,300.0,0.03940676765590935,0.35615044629272286,1.0,-8.89504820790212e-07
279,SELL,300.0,0.03943658349283519,0.22779577597655332,1.0,-1.2539413540495752e-06
280,BUY,600.0,0.005944080412749108,0.15311858739491976,1.0,-7.94238908651161e-07
281,SELL,600.0,0.072228390145532,3.097281838642391,1.0,-2.0457586281635873e-06
282,BUY,300.0,0.0046761132740251,0.060788237360864014,1.0,-7.934071043013203e-07
283,BUY,300.0,0.12587109053970766,4.0502409061381845,1.0,-5.872795661906064e-06
284,BUY,120.0,0.04203715711452785,0.033482081184000236,1.0,-2.7731773210954845e-06
285,SELL,600.0,0.05536004968865838,0.8508924108957128,1.0,-9.057649126240747e-07
286,BUY,600.0,0.06337564863947576,1.8120933343358052,1.0,-1.3906507596444988e-06
287,SELL,600.0,0.024271027569089484,0.37427915307323795,1.0,-8.049831783646696e-07
288,SELL,600.0,0.03569338970767654,0.7451549740016042,1.0,-8.538299579833597e-07
289,SELL,120.0,0.010799921937030171,0.0058401388290457035,1.0,-7.9383665226761e-07
290,BUY,120.0,0.0036093504978311403,0.04460137135808927,1.0,-7.931490954013964e-07
291,BUY,120.0,0.15801689490406068,0.4975748075030838,1.0,-2.151111146750914e-06
292,SELL,120.0,0.0014307962464791381,0.0068008451173421315,1.0,-7.930308449173346e-07
293,SELL,120.0,0.002477776620861682,0.003210666018442912,1.0,-7.940597975019749e-07
294,SELL,300.0,0.004385426309115871,0.032277499380308786,1.0,-7.933580067803683e-07
295,BUY,600.0,0.008876328637565082,0.2825233793516606,1.0,-1.1619930177923627e-06
296,SELL,300.0,0.01848079144365072,0.1615658168856887,1.0,-7.936665409828667e-07
297,BUY,120.0,0.005052350263888559,0.0043245905614238255,1.0,-7.933277958600499e-07
298,BUY,120.0,0.003066559498439758,0.005652872260876154,1.0,-7.934360621902682e-07
299,SELL,120.0,0.03649913956374978,0.14143913942929345,1.0,-1.5282736789526294e-06
300,BUY,120.0,0.012150906055308434,0.13191593568883536,1.0,-7.933013632698369e-07
301,SELL,600.0,0.006457422041540038,0.3334531323901177,1.0,-9.228700528029654e-07
302,SELL,600.0,0.040154422016295994,0.6753887452184665,1.0,-8.297765673824379e-07
303,BUY,120.0,0.006227051040978933,0.04905296369320544,1.0,-9.276202297722594e-07
304,SELL,600.0,0.023739445254638496,0.7742365552434628,1.0,-1.6651495014285686e-06
305,BUY,600.0,0.007516043299833949,0.2638197646432147,1.0,-1.103557342344582e-06
306,SELL,300.0,0.01386489484997198,0.4406711098852837,1.0,-1.3987026124644563e-06
307,SELL,300.0,0.04400351856373874,0.3092995269557852,1.0,-1.077819950359749e-06
308,BUY,600.0,0.040133699348011115,1.0819523296319469,1.0,-1.6967987863532011e-06
309,BUY,120.0,0.10869193585702387,0.6022113155883386,1.0,-2.798748825614727e-06
310,BUY,600.0,0.00220175846640148,0.03341159020268878,1.0,-7.927014393139918e-07
311,SELL,600.0,0.05185008665877832,1.2458245688317342,1.0,-1.108809259060231e-06
312,BUY,600.0,0.0019050649593584474,0.03697289415205377,1.0,-7.937383568306046e-07
313,SELL,120.0,0.056403383761572,0.1897551710316799,1.0,-7.938404332835059e-07
